0,42,1096,8,1748,2,1122,1,225,0,0,0,671,0,746,100,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,0,0,111,112,2,0,10,0,0,0,1,0,0,0,1,0,0,0,3,0,10,0,1,0,1,0,4888,2,204,0,232,0,334,0,51,0,218,3,1178,33,21,2,262,1,6,0,0,0,26,0,712,0,3,0,175,0,0,0,12,0,0,0,0,0,4,0,1,0,0,0,0,1,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,1,14,0,6,0,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,23,10,0,0,0,0,0,0,6,2,11,0,2,1,2,3
42,0,6,2281,9,1510,6,966,7,205,0,1,6,1031,115,1041,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,13,109,0,0,70,101,2,0,1,15,1,0,0,0,2,27,14,44,0,14,0,41,1,56,0,3,0,5,10,3659,1,195,0,49,0,193,0,70,22,608,41,875,0,99,10,380,0,4,0,0,2,4,2,408,0,2,0,347,0,0,0,23,2,2,0,2,1,6,2,0,1,1,1,0,6,6,2,3,3,0,1,1,0,0,0,0,0,2,0,1,0,3,2,3,1,103,3,43,0,23,0,1,0,15,0,53,0,2,0,4,0,5,0,9,0,33,0,10,0,0,0,0,15,3,0,7,6,9,0,5,0,73,16,20,6,5,6,1
1096,6,0,62,4729,43,56,5,349,26,226,6,47,0,2131,39,11,5,2899,14,248,7,41,4,180,1,302,0,99,0,13,2,534,1,0,0,76,33,0,0,6,1,1,0,0,0,0,0,1,0,2,0,4,0,7,0,0,0,0,0,196,1,40,0,14,0,19,0,13,0,121,0,245,2,35,11,152,5,1,0,0,0,7,0,94,0,17,2,65,0,1,1,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,3,0,1,1,2,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,38,70,13,7,113,152,0,2,0,0,0,0,8,0,5,1,1,2,0,1
8,2281,62,0,49,6375,2,378,10,552,9,357,0,52,62,2084,13,123,272,1660,13,206,6,98,3,205,1,269,15,137,0,62,42,212,0,0,53,673,0,49,2,24,2,3,0,4,0,2,0,4,0,1,0,0,0,0,0,0,0,9,4,54,0,6,0,5,0,65,0,1,10,430,10,146,7,316,8,553,0,11,0,0,0,2,1,31,1,48,0,11,0,18,0,15,2,0,0,1,3,3,1,0,1,0,1,1,0,6,1,1,1,1,1,0,0,0,0,0,0,1,0,2,0,2,0,23,1,66,0,14,0,17,0,3,1,23,0,45,0,4,0,9,0,1,0,3,0,9,0,1,67,101,132,215,328,649,1,12,1,3,0,0,0,23,13,25,4,0,4,3
1748,9,4729,49,0,52,335,12,2314,8,447,5,261,2,660,36,3,6,709,25,64,7,15,2,99,0,109,0,140,1,31,3,1108,2,0,0,59,31,1,0,9,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,241,0,10,1,11,0,54,0,9,0,26,4,81,2,93,7,232,8,6,0,0,0,36,0,340,1,34,0,87,0,7,2,2,0,0,0,0,0,1,1,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,1,0,0,0,1,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,28,83,13,14,101,211,1,0,0,0,1,0,5,1,12,0,0,1,1,0
2,1510,43,6375,52,0,3,1242,12,1720,7,446,3,183,101,248,5,39,210,139,13,33,5,16,1,105,0,224,4,65,0,113,49,276,0,0,61,150,0,9,2,11,0,0,0,6,0,7,1,0,0,2,0,1,0,2,0,1,0,9,1,146,1,7,0,3,0,197,0,18,2,43,3,78,6,503,5,357,0,9,0,0,1,52,2,648,1,17,0,72,0,7,0,10,0,0,0,0,0,3,0,0,0,1,0,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,5,0,0,0,19,1,43,1,6,1,9,0,2,0,18,0,32,0,1,0,1,0,0,0,2,0,1,0,0,27,35,76,26,206,466,0,8,1,0,0,0,0,13,5,13,2,0,3,4
1122,6,56,2,335,3,0,0,885,1,1,0,1644,0,125,15,0,0,6,0,1,1,0,1,0,0,0,0,0,0,0,0,657,0,0,0,32,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,416,0,5,0,4,0,29,0,1,0,19,1,145,1,33,0,54,0,1,0,0,0,27,0,57,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,2,0,1,0,0,1
1,966,5,378,12,1242,0,0,1,1102,0,2,0,1670,27,318,0,0,16,13,0,0,0,0,0,0,0,0,0,0,0,0,5,1440,0,0,21,61,0,5,0,7,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,107,1,11,0,1,0,32,0,3,2,41,1,33,3,240,1,233,0,1,0,0,0,29,1,184,0,3,0,5,0,2,0,6,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,4,0,2,0,0,0,2,1,6,0,1,0,1,0,0,0,0,0,3,0,1,0,0,2,0,28,34,0,0,0,0,0,0,0,10,1,4,0,1,1,0
225,7,349,10,2314,12,885,1,0,0,1243,0,575,0,416,27,0,1,179,1,8,2,3,1,9,0,7,0,79,0,35,0,2129,0,0,0,69,18,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,73,0,10,0,4,0,3,0,1,0,15,3,103,2,115,2,101,4,2,0,0,0,68,0,70,1,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1,1,54,54,0,1,0,0,2,0,0,0,3,0,0,0,0,0
0,205,26,552,8,1720,1,1102,0,0,0,809,0,299,27,197,1,4,56,68,0,4,1,0,2,5,0,8,0,15,0,23,10,1249,0,0,24,86,0,11,0,30,2,3,0,12,0,1,0,1,0,2,0,0,0,0,0,0,0,6,0,117,0,15,0,0,0,9,0,0,1,36,2,46,1,508,4,475,0,4,0,0,0,56,1,109,0,48,1,11,0,12,0,15,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,3,0,0,0,15,0,16,0,6,0,9,0,0,0,11,0,15,0,5,0,4,0,0,0,0,0,4,0,1,2,5,22,11,75,166,0,6,0,0,0,0,0,7,1,9,2,2,3,0
0,0,226,9,447,7,1,0,1243,0,0,1,0,0,5,0,6,2,163,8,80,1,24,1,79,0,56,0,725,0,324,1,611,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,40,2,0,0,0,0,0,0,0,0,42,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,21,4,1,11,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,6,357,5,446,0,2,0,809,1,0,0,0,0,0,3,56,36,30,2,20,5,17,0,267,0,223,1,629,0,572,4,337,0,0,0,2,0,0,0,9,0,14,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,194,0,199,0,1,0,0,0,0,0,2,1,98,0,5,0,28,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,9,17,21,29,12,22,0,1,0,0,0,0,0,1,0,2,0,0,1,0
671,6,47,0,261,3,1644,0,575,0,0,0,0,0,74,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,0,0,15,6,1,0,15,0,0,1,0,0,0,0,0,0,5,0,0,0,10,0,5,0,1,0,1425,0,7,0,11,0,189,0,16,0,6,6,34,2,10,0,56,0,3,0,0,0,99,0,504,0,1,0,91,0,0,0,1,0,0,0,0,0,12,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,24,0,2,0,0,0,3,1,0,0,0,0,6,0,0,0,2,0,5,0,14,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,6,1,1,0,10,1
