0,10,1979,12,1807,3,1897,1,142,2,0,0,524,1,744,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,847,34,54,3,6,0,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,6242,1,52,0,103,1,54,2,15,0,383,1,1214,8,357,0,247,0,85,0,0,0,4,0,55,0,9,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,36,0,3,1,4,0,0,0,23,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,248,20,0,0,1,0,3,0,8,0,0,0,1,0,0,0
10,0,0,1625,0,2688,0,1737,0,96,0,0,7,729,4,1260,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,28,202,0,0,69,874,33,24,1,7,0,0,0,0,17,0,17,4,0,1,1,14,1,9,0,0,1,0,22,6987,4,68,12,129,12,872,14,188,58,35,23,648,25,36,17,0,11,0,0,0,32,29,48,324,0,0,20,71,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,0,0,4,4883,2,173,0,373,0,192,0,60,0,1771,10,136,0,5701,0,515,0,603,0,360,0,52,0,22,0,0,0,85,0,0,0,1188,19,21,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,1,0,0,3,0,1,0,2,0,7,0,425,0,1118,0,280,0,30,0,0,0,0,0,16,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,9,0,1,0,5,0,0,0,20,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,232,5,849,2,1828,39,134,0,0,0,0,0,2,0,2,0,0,0,0,0
12,1625,4,0,0,6498,1,199,0,223,0,126,1,130,14,2939,0,2,0,4249,0,444,0,157,0,84,0,311,0,49,0,8,11,102,0,0,37,485,6,11,0,1,0,0,0,0,4,0,2,2,0,0,1,2,0,4,0,0,0,0,24,100,0,11,3,18,4,132,0,26,18,6,33,98,81,45,7,0,8,0,0,0,5,3,3,70,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,11,0,180,110,520,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1807,0,4883,0,0,0,708,0,2443,0,1120,0,50,0,391,0,133,0,155,0,131,0,186,0,92,0,27,0,68,0,0,0,178,0,0,0,188,3,3,0,4,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,3,0,107,0,1416,0,496,0,43,0,0,0,0,0,9,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,0,2,0,3,0,7,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,291,4,196,0,633,24,111,0,0,0,0,0,2,0,2,0,0,0,0,0
3,2688,2,6498,0,0,1,1647,0,2531,0,526,1,283,3,330,0,0,0,1045,0,89,0,68,0,40,0,105,0,90,0,90,7,602,0,0,21,423,5,2,0,0,0,0,0,0,4,0,2,1,0,0,0,1,0,0,0,0,0,0,5,159,0,4,2,6,0,122,3,12,5,5,11,9,29,76,3,0,3,0,0,0,3,2,3,50,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,184,71,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1897,0,173,1,708,1,0,1,1843,0,0,0,1523,0,110,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,683,0,0,0,51,6,2,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,0,8,0,4,0,9,0,1,0,27,0,140,4,414,0,426,0,30,0,0,0,3,0,114,0,372,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,7,0,5,0,2,0,1,0,24,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,133,10,1,0,0,1,0,0,3,0,1,0,1,0,0,0
1,1737,0,199,0,1647,1,0,0,1961,0,2,2,2216,0,47,0,0,0,29,0,0,0,0,0,0,0,0,0,1,0,0,5,967,0,0,7,112,2,4,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,142,0,3,1,4,0,79,2,4,4,3,8,3,16,5,1,0,0,0,0,0,2,7,2,36,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,0,373,0,2443,0,1843,0,0,0,1179,0,68,0,19,0,108,0,7,1,17,0,31,0,25,0,1,0,270,0,0,0,847,0,0,0,13,1,0,0,15,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0,0,0,1,0,0,0,0,0,1,0,5,1,1129,0,921,0,72,0,0,0,0,0,4,0,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,5,0,0,0,1,0,2,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,132,0,26,0,211,7,30,0,0,0,0,0,2,0,0,0,0,0,0,0
2,96,0,223,0,2531,0,1961,0,0,0,1019,0,409,0,50,0,1,0,98,0,6,0,2,0,8,0,10,0,45,0,18,4,1136,0,0,2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,1,0,1,0,14,1,2,2,0,1,0,7,12,0,0,1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,18,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,192,0,1120,0,0,0,1179,0,0,0,0,0,0,0,134,0,0,0,8,0,164,0,255,0,66,0,725,0,0,0,254,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,94,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,2,0,2,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,126,0,526,0,2,0,1019,0,0,0,1,0,0,0,1,0,97,0,56,1,27,0,50,0,97,0,424,0,275,0,303,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,38,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,7,60,1,50,1,1523,2,68,0,0,0,0,0,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,0,0,0,30,8,8,0,6,0,0,0,2,0,5,0,0,0,0,1,0,0,12,0,0,0,0,0,1318,3,10,1,18,0,336,0,38,0,42,1,49,0,87,0,90,0,27,0,0,0,353,0,1814,0,221,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,5,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,22,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0
